REFSIGPAC,IDUSO25,SUPERFICIE_m2,mean_result,n_cells
2323400254001,TA,4110.65,0.0,5
2323400258001,TA,6808.97,0.0,11
2323400259001,TA,1001.57,0.0,2
2323400260001,TA,5814.47,0.0,10
2323400263001,TA,6559.83,0.0,9
2323400263002,TA,7184.12,0.0,12
2323400263003,TA,6945.63,0.0,12
2323400264001,TA,16004.69,0.0,25
2323400268001,TA,2824.67,0.0,4
2323400269001,TA,6515.09,0.0,10
2323400270001,TA,1826.87,0.0,3
2323400271001,TA,2774.57,0.0,4
2323400273001,TA,22247.33,0.0,35
2323400274001,TA,5009.57,0.0,9
2323400275001,TA,8882.43,0.0,13
2323400276001,TA,4813.42,0.0,9
2323400277001,TA,5007.61,0.0,8
2323400278001,TA,927.06,0.0,2
2323400279001,TA,18996.17,0.0,27
2323400280001,TA,5424.19,0.0,12
2323400280002,TA,951.34,0.0,2
2323400281001,TA,2178.42,0.0,4
2323400281003,TA,330.24,0.0,1
2323400282001,TA,2721.56,0.0,4
2323400282004,TA,388.13,0.0,1
2323400283001,TA,3410.32,0.0,5
2323400283002,TA,1755.84,0.0,3
2323400284001,TA,3360.48,0.0,5
2323400285001,TA,4199.03,0.0,6
2323400286001,TA,4446.26,0.0,8
2323400286003,TA,485.72,0.0,1
2323400286004,TA,1847.43,0.0,2
2323400286007,TA,1489.41,0.0,3
2323400287001,TA,2726.24,0.0,4
2323400288001,TA,2776.63,0.0,4
2323400289001,TA,3357.43,0.0,4
2323400290001,TA,5262.87,0.0,10
2323400291001,TA,1345.31,0.0,1
2323400292001,TA,2352.75,0.0,4
2323400293001,TA,792.37,0.0,2
2323400294001,TA,4391.42,0.0,8
2323400295001,TA,9175.92,0.0,16
2323400297001,TA,5183.66,0.0,8
2323400298001,TA,6102.09,0.0,10
2323400298003,TA,5038.41,0.0,8
2323400299001,TA,2138.0,0.0,4
2323400300001,TA,3622.59,0.0,6
2323400301001,TA,12381.12,0.0,20
2323400302001,TA,8946.81,0.0,13
2323400303001,TA,2746.31,0.0,5
2323400304002,TA,2372.84,0.0,4
2323400304003,TA,8843.61,0.0,15
2323400305001,TA,9296.73,0.0,10
2323400306001,TA,4725.07,0.0,7
2323400307001,TA,9894.72,0.0,17
2323400308001,TA,8559.3,0.0,13
2323400309001,TA,4697.51,0.0,8
2323400310001,TA,2555.47,0.0,3
2323400311001,TA,1608.87,0.0,3
2323400312001,TA,2346.97,0.0,4
2323400321001,TA,7619.29,0.0,10
2323400322001,TA,631.75,0.0,1
2323400323001,TA,1885.58,0.0,2
2323400324001,TA,1508.0,0.0,2
2323400325001,TA,3153.26,0.0,7
2323400329001,TA,1068.58,0.0,2
2323400330001,TA,6288.01,0.0,10
2323400333001,TA,2793.1,0.0,3
2323400334001,TA,11384.26,0.0,17
2323400334003,TA,4637.07,0.0,9
2323400335001,TA,881.97,0.0,1
2323400336001,TA,12043.9,0.0,20
2323400337001,TA,8266.83,0.0,14
2323400338001,TA,998.78,0.0,2
2323400339001,TA,715.94,0.0,3
2323400342001,TA,4346.91,0.0,8
2323400347001,TA,2092.31,0.0,4
2323400348001,TA,4361.04,0.0,7
2323400350001,TA,5712.23,0.0,10
2323400351001,TA,46052.75,0.0,74
2323400352001,TA,6622.92,0.0,10
2323400353001,TA,6040.76,0.0,9
2323400354001,TA,11783.32,0.0,19
2323400354008,TA,1738.59,0.0,2
2323400355001,TA,2768.3,0.0,6
2323400356003,TA,1041.44,0.0,2
2323400357001,TA,13956.73,0.0,23
2323400365001,TA,645.16,0.0,2
2323400373001,TA,2022.59,0.0,2
2323400380001,TA,1476.15,0.0,3
2323400382001,TA,882.11,0.0,1
2323400386001,TA,714.33,0.0,2
2323400387001,TA,2156.07,0.0,2
2323400388001,TA,2130.43,0.0,4
2323400389001,TA,3249.03,0.0,5
2323400390001,TA,1372.08,0.0,4
2323400391001,TA,10549.2,0.0,17
2323400393001,TA,7930.74,0.0,13
2323400394001,TA,14555.4,0.0,24
2323400395001,TA,7981.81,0.0,12
2323400396001,TA,9658.56,0.0,13
2323400397001,TA,23917.0,0.0,41
2323400398001,TA,6834.21,0.0,11
2323400398003,TA,205.42,0.0,1
2323400399002,TA,28539.29,0.0,45
2323400400001,TA,10098.36,0.0,17
2323400400004,TA,397.19,0.0,1
2323400400005,TA,214.34,0.0,1
2323400401001,TA,45875.89,0.0,74
2323400402001,TA,23823.79,0.0,37
2323400404001,TA,2938.24,0.0,4
2323500002001,TA,4177.24,0.0,7
2323500005001,TA,12683.41,0.0,21
2323500010001,TA,2340.81,0.0,4
2323500013001,TA,2180.09,0.0,4
2323500015001,TA,2002.82,0.0,3
2323500016001,TA,11043.15,0.0,18
2323500017001,TA,589.24,0.0,1
2323500018001,TA,5265.46,0.0,9
2323500019001,TA,1020.1,0.0,2
2323500020001,TA,1018.4,0.0,1
2323500021001,TA,5814.0,0.0,9
2323500024001,TA,589.14,0.0,1
2323500026001,TA,4196.68,0.0,7
2323500027001,TA,2288.66,0.0,3
2323500028001,TA,2270.14,0.0,4
2323500029001,TA,10019.75,0.0,16
2323500030001,TA,1933.44,0.0,4
2323500034002,TA,347.25,0.0,1
2323500035001,TA,999.22,0.0,1
2323500036001,TA,1664.17,0.0,4
2323500037001,TA,5838.94,0.0,10
2323500040001,TA,3223.41,0.0,5
2323500042002,TA,850.46,0.0,1
2323500049001,TA,3773.08,0.0,7
2323500051001,TA,4818.15,0.0,7
2323500052001,TA,4075.12,0.0,7
2323500054001,TA,4929.78,0.0,8
2323500055001,TA,9214.48,0.0,16
2323500056001,TA,8506.41,0.0,13
2323500059001,TA,2531.24,0.0,3
2323500068001,TA,448.51,0.0,1
2323500070001,TA,452.92,0.0,1
2323500072001,TA,1663.82,0.0,2
2323500074001,TA,1234.96,0.0,2
2323500075001,TA,3739.18,0.0,7
2323500076001,TA,1286.8,0.0,2
2323500077001,TA,3452.06,0.0,5
2323500081001,TA,23159.47,0.0,38
2323500082001,TA,7934.29,0.0,14
2323500084001,TA,2565.88,0.0,5
2323500093001,TA,1088.85,0.0,2
2323500097001,TA,3378.37,0.0,4
2323500102001,TA,1401.94,0.0,2
2323500103001,TA,1097.22,0.0,1
2323500109001,TA,4589.82,0.0,6
2323500110001,TA,18598.55,0.0,31
2323500113001,TA,17399.47,0.0,28
2323500114001,TA,7740.39,0.0,13
2323500115001,TA,33970.04,0.0,53
2323500116001,TA,1235.41,0.0,3
2323500120001,TA,6919.69,0.0,11
2323500147001,TA,2868.73,0.0,6
2323500150001,TA,14261.56,0.0,23
2323500153001,TA,8771.28,0.0,14
2323500154001,TA,20592.92,0.0,33
2323500156001,TA,14621.8,0.0,24
2323500161001,TA,15583.75,0.0,25
2323500163002,TA,251.5,0.0,1
2323500165001,TA,5391.65,0.0,9
2323500166001,TA,2189.2,0.0,4
2323500169001,TA,13069.95,0.0,20
2323500172001,TA,2496.67,0.0,4
2323500173001,TA,3413.59,0.0,5
2323500176001,TA,3499.19,0.0,6
2323500177001,TA,3063.52,0.0,5
2323500183001,TA,2282.27,0.0,4
2323500184001,TA,3534.27,0.0,6
2323500186001,TA,14325.69,0.0,22
2323500187001,TA,300.72,0.0,1
2323500191001,TA,2204.61,0.0,3
2323500192001,TA,3286.11,0.0,5
2323500194001,TA,846.18,0.0,2
2323500195001,TA,1099.55,0.0,2
2323500197001,TA,2392.37,0.0,4
2323500199001,TA,10401.36,0.0,19
2323500200001,TA,2046.74,0.0,2
2323500201001,TA,1958.72,0.0,4
2323500205001,TA,1388.89,0.0,2
2323500207001,TA,4805.71,0.0,7
2323500208001,TA,521.69,0.0,2
2323500210001,TA,1077.63,0.0,1
2323500211001,TA,4482.26,0.0,8
2323500212001,TA,15847.17,0.0,27
2323500215001,TA,5377.96,0.0,7
2323500218001,TA,2252.29,0.0,4
2323500219001,TA,12806.33,0.0,21
2323500220001,TA,3664.33,0.0,6
2323500221001,TA,1047.43,0.0,3
2323500222001,TA,4076.6,0.0,6
2323500223001,TA,1875.68,0.0,3
2323500226001,TA,3711.76,0.0,7
2323500227001,TA,2504.6,0.0,4
2323500228001,TA,710.36,0.0,1
2323500229001,TA,1780.33,0.0,2
2323500230001,TA,3735.76,0.0,6
2323500231001,TA,8269.76,0.0,14
2323500235001,TA,5566.24,0.0,9
2323500237001,TA,39859.14,0.0,64
2323500238001,TA,4997.7,0.0,8
2323500239001,TA,6502.59,0.0,10
2323500239002,TA,491.21,0.0,1
2323500240001,TA,2212.65,0.0,5
2323500241001,TA,31208.14,0.0,53
2323500242001,TA,18683.78,0.0,27
2323500243001,TA,5903.67,0.0,11
2323500244001,TA,3572.11,0.0,4
2323500251001,TA,6561.75,0.0,9
2323500252001,TA,35373.85,0.0,54
2323500254001,TA,9640.53,0.0,16
2323500255001,TA,5973.0,0.0,9
2323500256001,TA,3217.08,0.0,6
2323500257001,TA,4557.65,0.0,6
2323500260001,TA,155535.67,0.0,250
2323500261001,TA,52805.61,0.0,87
2323500262001,TA,5487.22,0.0,9
2323500265002,TA,35457.35,0.0,57
2323500266002,TA,84049.97,0.0,131
2323500266006,TA,3248.45,0.0,4
2323500269001,TA,79695.06,3.9344263076782227,122
2323500271001,TA,80450.78,0.0,131
2323500272001,TA,57962.5,1.02173912525177,92
2323500273001,TA,116249.47,0.0,184
2323500274001,TA,62838.89,0.0,101
2323500276001,TA,14964.52,0.0,24
2323500277001,TA,76671.27,0.0,125
2323500278001,TA,106283.02,0.0,170
2323500279001,TA,6964.89,0.0,11
2323500280001,TA,14890.19,0.0,25
2323500281001,TA,8180.46,0.0,15
2323500282001,TA,11463.47,0.0,21
2323500286001,TA,48022.5,0.0,78
2323500287001,TA,6285.4,0.0,11
2323500291001,TA,11266.16,0.0,19
2323500293001,TA,5274.34,0.0,9
2323500297001,TA,3207.59,0.0,3
2323500299002,TA,398.79,0.0,1
2323500300001,TA,4961.49,0.0,8
2323500306001,TA,796.26,0.0,2
2323500307001,TA,11201.66,0.0,14
2323500308001,TA,1450.68,0.0,2
2323500310001,TA,1893.08,0.0,3
2323500311001,TA,8644.08,0.0,15
2323500312001,TA,2793.03,0.0,5
2323500314001,TA,8073.31,0.0,14
2323500317001,TA,15379.8,0.0,24
2323500318001,TA,6460.68,0.0,10
2323500320001,TA,17149.43,0.0,25
2323500322001,TA,2277.88,0.0,4
2323500331001,TA,724.94,0.0,1
2323500332001,TA,12856.93,0.0,20
2323500336001,TA,37677.52,0.0,58
2323500346001,TA,829.42,0.0,2
2323500348001,TA,378.43,0.0,1
2323500349001,TA,11953.12,0.0,18
2323500350001,TA,18405.33,0.0,29
2323500351001,TA,8368.79,0.0,14
2323500352001,TA,1786.92,0.0,3
2323600006001,TA,1709.03,0.0,4
2323600007001,TA,798.47,0.0,1
2323600008001,TA,1336.92,0.0,3
2323600011001,TA,1869.61,0.0,4
2323600012001,TA,3903.72,0.0,6
2323600013001,TA,40063.72,0.0,66
2323600015001,TA,5057.82,0.0,9
2323600016001,TA,7999.16,0.0,14
2323600017001,TA,11536.54,0.0,17
2323600019001,TA,1481.05,0.0,3
2323600020001,TA,1036.93,0.0,1
2323600022001,TA,2633.23,0.0,3
2323600023001,TA,3788.14,0.0,8
2323600024001,TA,1627.55,0.0,3
2323600025001,TA,1574.42,0.0,3
2323600026001,TA,1339.96,0.0,2
2323600027001,TA,2541.77,0.0,4
2323600028001,TA,1192.0,0.0,1
2323600029001,TA,848.01,0.0,1
2323600030003,TA,3245.75,0.0,6
2323600031001,TA,4093.52,0.0,5
2323600035001,TA,9429.63,0.0,17
2323600036001,TA,1097.03,0.0,3
2323600036004,TA,774.05,0.0,2
2323600037001,TA,4391.57,0.0,7
2323600038001,TA,2596.31,0.0,4
2323600041001,TA,4715.54,0.0,8
2323600042001,TA,10709.27,0.0,18
2323600043001,TA,4645.45,0.0,7
2323600044001,TA,5506.74,0.0,7
2323600045001,TA,10422.22,0.0,20
2323600046001,TA,10575.3,0.0,14
2323600047001,TA,5776.38,0.0,10
2323600048001,TA,5796.64,0.0,7
2323600049001,TA,811.74,0.0,2
2323600050001,TA,829.07,0.0,2
2323600051001,TA,344.91,0.0,1
2323600052001,TA,314.17,0.0,1
2323600053001,TA,2393.74,0.0,5
2323600054001,TA,1938.54,0.0,3
2323600055001,TA,2587.28,0.0,3
2323600056001,TA,10626.17,0.0,17
2323600057001,TA,2140.04,0.0,4
2323600062001,TA,6813.53,0.0,11
2323600063001,TA,2537.79,0.0,4
2323600064001,TA,3815.87,0.0,7
2323600065001,TA,6330.14,0.0,8
2323600066001,TA,3645.52,0.0,4
2323600067001,TA,3643.52,0.0,5
2323600068001,TA,2385.27,0.0,6
2323600070001,TA,4022.13,0.0,7
2323600071001,TA,1967.04,0.0,3
2323600072001,TA,3456.1,0.0,5
2323600073001,TA,11029.14,0.0,18
2323600073003,TA,143.81,0.0,1
2323600074001,TA,10304.18,0.0,14
2323600075004,TA,2516.03,0.0,4
2323600077001,TA,3634.03,0.0,6
2323600078001,TA,1654.97,0.0,3
2323600079001,TA,2740.59,0.0,4
2323600080001,TA,2782.07,0.0,5
2323600081001,TA,2141.0,0.0,4
2323600082001,TA,8044.9,0.0,13
2323600083001,TA,2946.45,0.0,4
2323600085001,TA,7371.73,0.0,13
2323600086001,TA,3271.02,0.0,5
2323600087001,TA,1383.6,0.0,3
2323600088001,TA,1611.27,0.0,2
2323600089001,TA,13339.93,0.0,22
2323600090001,TA,1233.62,0.0,2
2323600091001,TA,3069.24,0.0,5
2323600092001,TA,3697.33,0.0,5
2323600093001,TA,12890.27,0.0,22
2323600094001,TA,500.63,0.0,1
2323600099001,TA,5827.24,0.0,9
2323600103001,TA,2497.44,0.0,3
2323600106001,TA,1812.72,0.0,4
2323600107001,TA,5988.77,0.0,11
2323600108001,TA,2225.76,0.0,3
2323600109001,TA,4388.45,0.0,7
2323600110001,TA,3542.72,0.0,6
2323600111001,TA,3484.08,0.0,7
2323600112001,TA,9780.39,0.0,15
2323600113001,TA,5833.85,0.0,10
2323600114001,TA,1784.25,0.0,3
2323600115001,TA,1906.09,0.0,4
2323600116001,TA,2895.66,0.0,5
2323600117001,TA,12118.67,0.0,19
2323600118001,TA,16146.07,0.0,27
2323600122001,TA,12956.98,0.0,21
2323600126002,TA,2872.44,0.0,5
2323600128001,TA,1013.25,0.0,1
2323600132001,TA,6532.59,0.0,11
2323600133001,TA,12415.27,0.0,21
2323600134001,TA,1480.92,0.0,2
2323600135001,TA,1233.87,0.0,2
2323600139001,TA,6327.76,0.0,10
2323600142001,TA,4462.82,0.0,8
2323600143001,TA,835.33,0.0,2
2323600146001,TA,2619.39,0.0,5
2323600147001,TA,3029.86,0.0,5
2323600148001,TA,3134.5,0.0,6
2323600149001,TA,2032.94,0.0,3
2323600151001,TA,20597.16,0.0,33
2323600152001,TA,11560.65,0.0,16
2323600155001,TA,3907.13,0.0,6
2323600156001,TA,1415.06,0.0,2
2323600157001,TA,2360.03,0.0,4
2323600158001,TA,3882.7,0.0,6
2323600159001,TA,4741.43,0.0,7
2323600160001,TA,5423.39,0.0,8
2323600161001,TA,11355.97,0.0,17
2323600162001,TA,8696.18,0.0,13
2323600163001,TA,1173.72,0.0,2
2323600164001,TA,4193.21,0.0,8
2323600165001,TA,1819.38,0.0,2
2323600166001,TA,5194.7,0.0,8
2323600167001,TA,7266.85,0.0,12
2323600171001,TA,3266.22,0.0,6
2323600172001,TA,2675.19,0.0,5
2323600172003,TA,795.77,0.0,1
2323600173001,TA,2921.45,0.0,5
2323600174001,TA,3067.74,0.0,7
2323600175001,TA,3427.67,0.0,5
2323600176001,TA,18561.81,0.0,29
2323600177001,TA,22474.68,0.0,38
2323600179001,TA,5313.91,0.0,8
2323600181001,TA,4365.87,0.0,8
2323600182001,TA,3747.42,0.0,7
2323600183001,TA,3557.49,0.0,5
2323600184001,TA,3921.01,0.0,6
2323600185001,TA,1509.54,0.0,2
2323600186001,TA,5846.59,0.0,10
2323600187001,TA,9204.55,0.0,16
2323600188001,TA,8517.5,0.0,13
2323600189001,TA,417.31,0.0,1
2323600190001,TA,11766.12,0.0,21
2323600191001,TA,27973.99,0.0,45
2323600192001,TA,11914.11,0.0,19
2323600193001,TA,12725.23,0.0,20
2323600194001,TA,74695.73,0.0,120
2323600195001,TA,6481.43,0.0,10
2323600196001,TA,1993.2,0.0,4
2323600197001,TA,2127.38,0.0,3
2323600198001,TA,3723.33,0.0,6
2323600199001,TA,5059.73,0.0,8
2323600200001,TA,7832.57,0.0,11
2323600201001,TA,3372.02,0.0,4
2323600203001,TA,7441.43,0.0,11
2323600208001,TA,15534.23,0.0,27
2323600209001,TA,8607.97,0.0,13
2323600211001,TA,11303.22,0.0,16
2323600212001,TA,10976.15,0.0,17
2323600213001,TA,5651.18,0.0,10
2323600214001,TA,5820.75,0.0,9
2323600219001,TA,2947.65,0.0,4
2323600220001,TA,1902.71,0.0,3
2323600221001,TA,1726.4,0.0,3
2323600222003,TA,199.74,0.0,1
2323600223001,TA,2191.61,0.0,5
2323600224001,TA,4939.38,0.0,7
2323600225001,TA,4138.27,0.0,6
2323600229001,TA,8996.67,0.0,13
2323600230001,TA,3803.76,0.0,6
2323600231001,TA,4479.3,0.0,6
2323600232001,TA,4048.62,0.0,7
2323600233001,TA,7506.31,0.0,10
2323600235001,TA,11153.19,0.0,18
2323600236001,TA,25309.74,0.0,39
2323600237001,TA,2082.35,0.0,4
2323600238001,TA,3595.84,0.0,6
2323600239001,TA,3253.78,0.0,5
2323600240001,TA,4801.15,0.0,7
2323600241001,TA,2068.74,0.0,3
2323600243001,TA,4976.5,0.0,8
2323600245001,TA,13994.2,0.0,22
2323600246001,TA,3029.39,0.0,5
2323600247001,TA,2923.16,0.0,6
2323600247002,TA,1045.1,0.0,2
2323600248001,TA,14960.59,0.0,24
2323600249001,TA,9775.32,0.0,15
2323600250001,TA,11466.86,0.0,19
2323600252001,TA,19880.35,0.0,28
2323600253001,TA,8809.71,0.0,13
2323600253002,TA,8937.19,0.0,13
2323600254001,TA,21770.49,0.0,36
2323600256001,TA,83975.62,0.0,130
2323600257001,TA,2384.77,0.0,5
2323600258001,TA,84247.72,0.0,136
2323600259001,TA,19786.64,0.0,32
2323600263001,TA,6103.33,0.0,11
2323600264001,TA,5333.51,0.0,7
2323600265001,TA,3329.23,0.0,4
2323600268001,TA,4531.94,0.0,7
2323600269001,TA,4874.7,0.0,9
2323600271001,TA,2384.27,0.0,2
2323600272001,TA,15935.37,0.0,27
2323600273001,TA,10128.52,0.0,16
2323600280001,TA,1156.48,0.0,2
2323600282001,TA,927.55,0.0,1
2323600283001,TA,20306.91,0.0,33
2323600284001,TA,20894.12,0.0,32
2323600285001,TA,19296.19,0.0,30
2323600287001,TA,1093.79,0.0,1
2323600288001,TA,1509.09,0.0,3
2323600291001,TA,1840.92,0.0,2
2323600292001,TA,785.69,0.0,1
2323600294001,TA,4795.14,0.0,8
2323600300001,TA,6130.1,0.0,9
2323700006001,TA,4627.74,0.0,8
2323700007004,TA,737.28,0.0,1
2323700008001,TA,7505.52,0.0,12
2323700009001,TA,3769.18,0.0,7
2323700010001,TA,4896.51,0.0,5
2323700011001,TA,3328.35,0.0,9
2323700015001,TA,1692.2,0.0,3
2323700016001,TA,1732.45,0.0,3
2323700017001,TA,1540.72,0.0,2
2323700018001,TA,3547.7,0.0,6
2323700019001,TA,4952.62,0.0,8
2323700020001,TA,4625.17,0.0,8
2323700021001,TA,1967.93,0.0,4
2323700022001,TA,5266.71,0.0,9
2323700023001,TA,7616.33,0.0,11
2323700024001,TA,4607.89,0.0,8
2323700026001,TA,16786.85,0.0,29
2323700028001,TA,1417.2,0.0,3
2323700029001,TA,5786.46,0.0,8
2323700030001,TA,4529.18,0.0,8
2323700031001,TA,5361.77,0.0,8
2323700032001,TA,4644.02,0.0,8
2323700035001,TA,8976.74,0.0,16
2323700036001,TA,3014.73,0.0,2
2323700037001,TA,3345.95,0.0,6
2323700038001,TA,5639.29,0.0,8
2323700039001,TA,1999.42,0.0,4
2323700040001,TA,1287.59,0.0,1
2323700041001,TA,696.69,0.0,2
2323700043001,TA,3361.74,0.0,5
2323700044001,TA,21260.91,0.0,35
2323700045001,TA,2437.92,0.0,5
2323700047001,TA,12759.16,0.0,21
2323700048001,TA,20502.16,0.0,33
2323700049001,TA,5306.11,0.0,8
2323700050001,TA,19235.5,0.0,31
2323700051001,TA,8369.17,0.0,13
2323700052001,TA,3002.45,0.0,5
2323700053001,TA,3692.97,0.0,5
2323700054001,TA,1881.29,0.0,2
2323700055001,TA,3979.29,0.0,7
2323700056001,TA,14916.59,0.0,24
2323700057001,TA,6442.7,0.0,10
2323700058001,TA,8682.96,0.0,14
2323700060001,TA,22736.99,0.0,36
2323700063001,TA,10573.27,0.0,16
2323700065001,TA,10655.8,0.0,19
2323700066001,TA,16456.8,0.0,29
2323700067001,TA,3996.31,0.0,7
2323700068001,TA,12431.67,0.0,20
2323700069001,TA,7256.54,0.0,11
2323700070001,TA,4472.81,0.0,5
2323700071001,TA,6740.14,0.0,11
2323700072001,TA,1636.07,0.0,2
2323700073001,TA,1932.55,0.0,3
2323700074001,TA,7441.84,0.0,12
2323700075001,TA,6506.59,0.0,11
2323700076001,TA,4949.46,0.0,7
2323700077001,TA,4912.75,0.0,9
2323700078001,TA,31470.47,0.0,51
2323700079001,TA,14811.74,0.0,22
2323700080001,TA,2554.31,0.0,4
2323700081001,TA,12513.34,0.0,20
2323700082001,TA,11378.39,0.0,18
2323700082002,TA,3215.65,0.0,6
2323700083001,TA,9010.58,0.0,13
2323700084001,TA,11311.03,0.0,20
2323700085001,TA,33145.18,0.0,54
2323700085002,TA,7493.61,0.0,10
2323700085003,TA,16175.42,0.0,25
2323700086001,TA,4206.49,0.0,7
2323700086002,TA,3940.49,0.0,7
2323700087001,TA,18512.24,0.0,32
2323700089001,TA,26987.35,0.0,43
2323700089003,TA,23577.71,0.0,37
2323700090001,TA,8155.08,0.0,15
2323700091001,TA,7637.57,0.0,11
2323700092001,TA,2692.63,0.0,4
2323700093001,TA,4127.33,0.0,6
2323700095001,TA,16672.22,0.0,27
2323700096001,TA,1758.45,0.0,2
2323700097001,TA,3125.38,0.0,5
2323700098001,TA,7904.13,0.0,12
2323700099001,TA,1439.26,0.0,2
2323700100001,TA,1737.78,0.0,2
2323700101001,TA,1968.48,0.0,4
2323700102001,TA,3685.99,0.0,5
2323700103001,TA,2870.72,0.0,6
2323700104001,TA,4329.38,0.0,6
2323700105001,TA,1978.71,0.0,4
2323700106001,TA,1890.95,0.0,3
2323700107001,TA,7454.35,0.0,12
2323700108001,TA,8509.61,0.0,14
2323700109002,TA,223.19,0.0,1
2323700110001,TA,2188.99,0.0,3
2323700111001,TA,16335.7,0.0,22
2323700112001,TA,940.06,0.0,2
2323700113001,TA,2126.62,0.0,3
2323700114001,TA,3166.59,0.0,5
2323700115001,TA,8018.74,0.0,13
2323700117001,TA,1557.61,0.0,2
2323700118001,TA,1889.63,0.0,3
2323700119001,TA,1515.8,0.0,2
2323700121001,TA,1865.78,0.0,2
2323700123001,TA,5218.9,0.0,7
2323700124001,TA,6395.06,0.0,10
2323700125001,TA,4086.72,0.0,7
2323700130001,TA,5642.2,0.0,7
2323700130003,TA,428.76,0.0,1
2323700131001,TA,1829.86,0.0,3
2323700135001,TA,1298.4,0.0,3
2323700136001,TA,2846.21,0.0,3
2323700138001,TA,2730.98,0.0,2
2323700139001,TA,2535.19,0.0,5
2323700144001,TA,3965.37,0.0,6
2323700152001,TA,3618.39,0.0,6
2323700153001,TA,1591.17,0.0,2
2323700159001,TA,6253.23,0.0,9
2323700160001,TA,7380.03,0.0,11
2323700161001,TA,7996.99,0.0,12
2323700162001,TA,1186.26,0.0,1
2323700163001,TA,1119.69,0.0,2
2323700164001,TA,1093.68,0.0,2
2323700167001,TA,1242.86,0.0,2
2323700168001,TA,607.5,0.0,1
2323700169001,TA,6101.65,0.0,10
2323700170001,TA,17487.44,0.0,28
2323700171001,TA,3932.27,0.0,6
2323700172001,TA,4749.01,0.0,8
2323700174001,TA,3589.32,0.0,5
2323700177001,TA,3463.32,0.0,5
2323700178001,TA,4881.21,0.0,9
2323700179001,TA,1413.06,0.0,3
2323700180001,TA,3443.89,0.0,4
2323700181001,TA,36169.21,0.0,59
2323700182001,TA,5624.27,0.0,9
2323700184001,TA,2842.02,0.0,5
2323700185001,TA,3027.57,0.0,4
2323700186001,TA,3179.24,0.0,5
2323700188001,TA,4006.8,0.0,6
2323700191001,TA,1994.22,0.0,4
2323700192001,TA,12220.57,0.0,19
2323700193001,TA,10585.59,0.0,18
2323700195001,TA,10003.28,0.0,17
2323700196001,TA,3028.17,0.0,4
2323700197001,TA,5432.8,0.0,9
2323700198001,TA,5419.01,0.0,8
2323700199001,TA,2632.32,0.0,4
2323700200001,TA,3633.44,0.0,5
2323700201001,TA,7583.63,0.0,12
2323700203001,TA,10296.34,0.0,17
2323700204001,TA,4587.68,0.0,8
2323700205001,TA,5220.26,0.0,8
2323700207001,TA,26104.01,0.0,42
2323700208001,TA,878.47,0.0,1
2323700209001,TA,3744.64,0.0,6
2323700210001,TA,3491.64,0.0,7
2323700211003,TA,2731.84,0.0,3
2323700212001,TA,5878.45,0.0,9
2323700213001,TA,9988.38,0.0,17
2323700214001,TA,10897.79,0.0,18
2323700215001,TA,3078.29,0.0,6
2323700220001,TA,2659.0,0.0,4
2323700220002,TA,1712.67,0.0,3
2323700221001,TA,6353.77,0.0,11
2323700222001,TA,2625.93,0.0,5
2323700223001,TA,2821.7,0.0,5
2323700231001,TA,2025.99,0.0,3
2323700232001,TA,3120.24,0.0,6
2323700233001,TA,3829.7,0.0,5
2323700238001,TA,637.7,0.0,1
2323700239001,TA,9324.5,0.0,16
2323700241001,TA,6040.64,0.0,10
2323700244001,TA,290.25,0.0,1
2323700248001,TA,3169.49,0.0,6
2323700251001,TA,7532.44,0.0,14
2323700253001,TA,6450.09,0.0,10
2323700254001,TA,2288.83,0.0,4
2323700256001,TA,11830.88,0.0,17
2323700261001,TA,7850.31,0.0,13
2323700262001,TA,4689.46,0.0,8
2323700263001,TA,9363.1,0.0,14
2323700264001,TA,1578.24,0.0,3
2323700265001,TA,5664.25,0.0,8
2323700267001,TA,3063.77,0.0,5
2323700268001,TA,1609.44,0.0,3
2323700269001,TA,5166.96,0.0,10
2323700270001,TA,3049.34,0.0,4
2323700271001,TA,3646.79,0.0,6
2323700272001,TA,4937.64,0.0,8
2323700273001,TA,7381.02,0.0,12
2323700277001,TA,6072.01,0.0,10
2323700277003,TA,2382.89,0.0,4
2323700279001,TA,3281.89,0.0,6
2323700280001,TA,1119.03,0.0,2
2323700281001,TA,945.04,0.0,1
2323700283001,TA,3479.17,0.0,5
2323700286001,TA,1757.47,0.0,3
2323700288001,TA,3152.29,0.0,4
2323700289001,TA,2558.95,0.0,3
2323700290001,TA,1924.22,0.0,3
2323700292001,TA,1207.45,0.0,2
2323700293001,TA,1252.91,0.0,3
2323700294001,TA,2246.99,0.0,3
2323700295001,TA,5003.48,0.0,9
2323700296001,TA,10584.05,0.0,17
2323700296002,TA,2803.59,0.0,5
2323700296003,TA,1506.66,0.0,2
2323700296004,TA,3618.93,0.0,6
2323700297001,TA,2174.62,0.0,2
2323700297002,TA,1773.0,0.0,4
2323700298001,TA,15960.23,0.0,24
2323700299001,TA,5340.16,0.0,9
2323700300001,TA,7132.14,0.0,13
2323700301001,TA,7769.92,0.0,9
2323700302001,TA,1478.75,0.0,2
2323700303001,TA,8436.95,0.0,12
2323700303003,TA,673.04,0.0,1
2323700304001,TA,2661.05,0.0,4
2323700304002,TA,3023.86,0.0,4
2323700304003,TA,1856.08,0.0,4
2323700305001,TA,2949.43,0.0,3
2323700306001,TA,14194.99,0.0,24
